1845,525660,12
1846,525660,14
1847,141052,28
1848,141052,12
1849,141052,878
1850,385687,28
1851,385687,80
1852,385687,53
1853,4523,35
1854,4523,10751
1855,4523,14
1856,4523,10749
1857,350,35
1858,350,18
1859,350,10749
1860,197158,18
1861,38575,28
1862,38575,12
1863,38575,18
1864,38575,10751
1865,91314,878
1866,91314,28
1867,91314,12
1868,238,18
1869,238,80
1870,741335,16
1871,741335,18
1872,741335,878
1873,324857,28
1874,324857,12
1875,324857,16
1876,324857,878
1877,654028,10751
1878,654028,14
1879,654028,12
1880,654028,35
1881,125509,27
1882,125509,53
1883,776305,16
1884,776305,18
1885,776305,878
1886,776305,10402
1887,190859,10752
1888,190859,28
1889,785985,35
1890,785985,28
1891,1005031,99
1892,721187,10749
1893,762879,10751
1894,762879,35
1895,762879,14
1896,762879,10770
1897,928381,28
1898,928381,53
1899,928381,80
1900,929453,18
1901,831946,28
1902,831946,53
1903,831946,12
1904,615457,28
1905,615457,80
1906,615457,53
1907,826218,35
1908,11351,27
1909,46195,16
1910,46195,12
1911,46195,35
1912,46195,10751
1913,75258,16
1914,75258,10751
1915,75258,14
1916,75258,12
1917,453354,18
1918,49026,28
1919,49026,80
1920,49026,18
1921,49026,53
1922,14161,28
1923,14161,12
1924,14161,878
1925,11544,16
1926,11544,10751
1927,778552,18
1928,346364,27
1929,346364,14
1930,12155,10751
1931,12155,14
1932,12155,12
1933,928270,53
1934,637462,16
1935,637462,28
1936,637462,12
1937,637462,36
1938,637462,18
1939,637462,14
1940,813258,16
1941,813258,35
1942,813258,14
1943,155,18
1944,155,28
1945,155,80
1946,155,53
1947,854535,27
1948,854535,99
1949,10895,16
1950,10895,10751
1951,62177,16
1952,62177,12
1953,62177,35
1954,62177,10751
1955,62177,28
1956,62177,14
1957,135397,28
1958,135397,12
1959,135397,878
1960,135397,53
1961,284052,28
1962,284052,12
1963,284052,14
1964,38700,53
1965,38700,28
1966,38700,80
1967,39103,28
1968,39103,16
1969,39103,878
1970,62211,16
1971,62211,10751
1972,953,10751
1973,953,16
1974,953,12
1975,953,35
1976,587272,35
1977,72105,35
1978,72105,14
1979,39104,28
1980,39104,16
1981,39104,878
1982,522402,878
1983,522402,18
1984,522402,12
1985,11970,16
1986,11970,10751
1987,11970,14
1988,11970,12
1989,11970,35
1990,11970,10749
1991,396535,27
1992,396535,53
1993,396535,878
1994,396535,28
1995,400928,18
1996,400928,35
1997,4935,14
1998,4935,16
1999,4935,12
2000,9806,28
2001,9806,12
2002,9806,16
2003,9806,10751
2004,9325,10751
2005,9325,16
2006,9325,12
2007,654974,10751
2008,654974,35
2009,654974,28
2010,887357,16
2011,887357,28
2012,887357,878
2013,280002,53
2014,280002,27
2015,809717,16
2016,809717,12
2017,809717,10751
2018,809717,14
2019,441168,18
2020,441168,10770
2021,374205,28
2022,374205,16
2023,374205,12
2024,374205,35
2025,1018647,99
2026,335983,878
2027,335983,28
2028,82702,14
2029,82702,28
2030,82702,12
2031,82702,16
2032,82702,35
2033,82702,10751
2034,150689,10749
2035,150689,14
2036,150689,10751
2037,150689,18
2038,45243,35
2039,50723,12
2040,50723,28
2041,50723,16
2042,39105,28
2043,39105,16
2044,39105,878
2045,8355,16
2046,8355,35
2047,8355,10751
2048,8355,12
2049,777831,28
2050,777831,53
2051,9637,9648
2052,9637,12
2053,9637,35
2054,15255,28
2055,15255,80
2056,15255,53
2057,10009,12
2058,10009,16
2059,10009,10751
2060,166426,12
2061,166426,28
2062,166426,14
2063,57158,14
2064,57158,12
2065,57158,28
2066,783461,28
2067,783461,35
2068,783461,80
2069,811592,28
2070,876716,16
2071,876716,35
2072,876716,10751
2073,876716,14
2074,942951,18
2075,166428,16
2076,166428,10751
2077,166428,12
2078,980078,27
2079,980078,53
2080,630004,80
2081,630004,28
2082,630004,53
2083,283995,12
2084,283995,28
2085,283995,878
2086,685833,10749
2087,22832,28
2088,22832,53
2089,102899,878
2090,102899,28
2091,102899,12
2092,668461,10751
2093,668461,14
2094,668461,12
2095,333339,878
2096,333339,12
2097,333339,28
2098,50546,35
2099,50546,10749
2100,378064,16
2101,378064,18
2102,71672,27
2103,71672,53
2104,739413,878
2105,739413,53
2106,341174,18
2107,341174,10749
2108,851303,18
2109,851303,35
2110,851303,10749
2111,766907,28
2112,766907,53
2113,766907,80
2114,766907,18
2115,920,16
2116,920,12
2117,920,35
2118,920,10751
2119,49529,28
2120,49529,12
2121,49529,878
2122,25769,28
2123,25769,18
2124,25769,27
2125,25769,878
2126,25769,53
2127,949423,27
2128,34851,878
2129,34851,28
2130,34851,53
2131,809107,10402
2132,809107,14
2133,809107,35
2134,809107,878
2135,809107,10751
2136,809107,10770
2137,597208,80
2138,597208,18
2139,597208,53
2140,9487,12
2141,9487,16
2142,9487,35
2143,9487,10751
2144,9502,28
2145,9502,12
2146,9502,16
2147,9502,10751
2148,9502,35
2149,15092,28
2150,15092,53
2151,15092,80
2152,22894,27
2153,22894,28
2154,22894,14
2155,246655,28
2156,246655,12
2157,246655,878
2158,246655,14
2159,36728,28
2160,36728,12
2161,36728,35
2162,36728,18
2163,36728,14
2164,36728,16
2165,398818,10749
2166,398818,18
2167,436931,10751
2168,436931,16
2169,436931,12
2170,436931,14
2171,26123,35
2172,939754,80
2173,939754,18
2174,885110,10752
2175,885110,36
2176,885110,18
2177,20352,10751
2178,20352,16
2179,20352,35
2180,20352,80
2181,76338,28
2182,76338,12
2183,76338,14
2184,8456,18
2185,8456,28
2186,399178,10752
2187,399178,18
2188,399178,36
2189,522478,10751
2190,522478,35
2191,522478,12
2192,522478,16
2193,522478,14
2194,846214,16
2195,846214,35
2196,846214,10751
2197,70981,878
2198,70981,12
2199,70981,9648
2200,860159,35
2201,860159,10749
2202,321612,10751
2203,321612,14
2204,321612,10749
2205,47971,28
2206,47971,12
2207,47971,80
2208,39102,28
2209,39102,16
2210,39102,878
2211,364689,16
2212,364689,10751
2213,364689,12
2214,364689,35
2215,366170,12
2216,366170,16
2217,39106,16
2218,39106,28
2219,39106,878
2220,770903,18
2221,770903,10749
2222,447404,28
2223,447404,12
2224,447404,14
2225,299537,28
2226,299537,12
2227,299537,878
2228,968051,27
2229,810171,35
2230,810171,10749
2231,888195,53
2232,888195,28
2233,9552,27
2234,1001465,35
2235,9836,16
2236,9836,35
2237,9836,10751
2238,816952,27
2239,816952,35
2240,4248,35
2241,821138,35
2242,821138,18
2243,950,16
2244,950,10751
2245,950,35
2246,950,12
2247,557635,99
2248,49521,28
2249,49521,12
2250,49521,878
2251,119450,878
2252,119450,28
2253,119450,18
2254,119450,53
2255,209112,28
2256,209112,12
2257,209112,14
2258,996518,10749
2259,996518,18
2260,708471,27
2261,420817,12
2262,420817,14
2263,420817,10749
2264,420817,10751
2265,22881,18
2266,864116,28
2267,864116,53
2268,864116,80
2269,974498,18
2270,872177,878
2271,872177,28
2272,770254,16
2273,770254,10751
2274,770254,12
2275,770254,35
2276,763164,28
2277,763164,53
2278,763164,878
2279,676705,16
2280,676705,12
2281,676705,14
2282,676705,35
2283,676705,10751
2284,833950,35
2285,833950,10749
2286,833950,53
2287,559,14
2288,559,28
2289,559,12
2290,677179,18
2291,825808,53
2292,4258,35
2293,799375,99
2294,72331,28
2295,72331,14
2296,72331,27
2297,11688,12
2298,11688,16
2299,11688,35
2300,11688,10751
2301,11688,14
2302,141715,35
2303,141715,28
2304,141715,878
2305,503736,28
2306,503736,80
2307,503736,27
2308,503736,53
2309,12536,35
2310,12536,10751
2311,12536,10770
2312,12092,16
2313,12092,10751
2314,12092,14
2315,12092,12
2316,595172,16
2317,595172,12
2318,588921,12
2319,588921,16
2320,588921,10751
2321,588921,14
2322,18240,35
2323,18240,10749
2324,18240,18
2325,522938,28
2326,522938,53
2327,522938,18
2328,860155,18
2329,2082,27
2330,452251,10749
2331,452251,18
2332,1002695,35
2333,427641,28
2334,427641,12
2335,427641,878
2336,335988,28
2337,335988,12
2338,335988,878
2339,1026822,18
2340,228326,16
2341,228326,12
2342,228326,35
2343,228326,10751
2344,228326,14
2345,843906,16
2346,843906,35
2347,843906,9648
2348,843906,10751
2349,843906,14
2350,1018648,99
2351,784500,16
2352,784500,28
2353,784500,12
2354,784500,35
2355,784500,18
2356,784500,14
2357,784500,10749
2358,207703,80
2359,207703,35
2360,207703,28
2361,207703,12
2362,1015606,99
2363,615904,10749
2364,615904,35
2365,615904,10402
2366,951470,28
2367,951470,80
2368,951470,18
2369,937013,28
2370,937013,9648
2371,937013,12
2372,404368,10751
2373,404368,16
2374,404368,35
2375,404368,12
2376,11836,10751
2377,11836,16
2378,11836,35
2379,11836,14
2380,11836,12
2381,529106,28
2382,529106,12
2383,400535,28
2384,400535,80
2385,400535,18
2386,400535,53
2387,564,12
2388,564,28
2389,564,14
2390,743439,10751
2391,743439,16
2392,833593,10751
2393,833593,18
2394,965731,28
2395,965731,18
2396,965731,80
2397,965731,53
2398,114,10749
2399,114,35
2400,127585,28
2401,127585,12
2402,127585,878
2403,615677,28
2404,615677,14
2405,615677,10751
2406,615677,35
2407,10567,10751
2408,10567,16
2409,270946,10751
2410,270946,16
2411,270946,12
2412,270946,35
2413,238636,27
2414,238636,53
2415,335984,878
2416,335984,18
2417,795514,18
2418,109689,18
2419,109689,10749
2420,609972,27
2421,609972,9648
2422,609972,53
2423,27578,53
2424,27578,12
2425,27578,28
2426,497,14
2427,497,18
2428,497,80
2429,577922,28
2430,577922,53
2431,577922,878
2432,654895,35
2433,654895,10749
2434,4564,35
2435,4564,18
2436,4564,10749
2437,938596,27
2438,938596,53
2439,502356,12
2440,502356,16
2441,502356,35
2442,502356,10751
2443,502356,14
2444,760868,28
2445,760868,53
2446,865767,16
2447,865767,18
2448,865767,10749
2449,865767,35
2450,12429,16
2451,12429,14
2452,12429,10751
2453,105,12
2454,105,35
2455,105,878
2456,3170,16
2457,3170,18
2458,3170,10751
2459,10191,14
2460,10191,12
2461,10191,16
2462,10191,10751
2463,79082,16
2464,79082,12
2465,606856,12
2466,606856,10751
2467,955740,10751
2468,955740,12
2469,1734,12
2470,1734,28
2471,1734,14
2472,105864,12
2473,105864,16
2474,105864,10751
2475,615,18
2476,818750,10749
2477,818750,878
2478,818750,18
2479,486589,16
2480,486589,10749
2481,486589,10751
2482,756681,27
2483,928999,37
2484,928999,28
2485,496243,35
2486,496243,53
2487,496243,18
2488,729720,28
2489,729720,35
2490,153158,16
2491,153158,12
2492,153158,10749
2493,936960,10749
2494,936960,35
2495,534,28
2496,534,878
2497,534,53
2498,307081,28
2499,307081,18
2500,617653,28
2501,617653,18
2502,617653,36
2503,339964,12
2504,339964,878
2505,339964,28
2506,522016,28
2507,522016,53
2508,985932,53
2509,109439,35
2510,22803,18
2511,22803,80
2512,22803,53
2513,725273,878
2514,848278,28
2515,848278,878
2516,848278,53
2517,521029,27
2518,521029,9648
2519,521029,53
2520,11130,35
2521,11130,18
2522,11130,10751
2523,11130,10749
2524,273477,35
2525,273477,27
2526,14574,10752
2527,14574,18
2528,14574,36
2529,811631,18
2530,811631,53
2531,793937,10751
2532,793937,12
2533,10681,16
2534,10681,10751
2535,10681,878
2536,351286,28
2537,351286,12
2538,351286,878
2539,351286,53
2540,39323,16
2541,39323,28
2542,39323,878
2543,39323,18
2544,39323,14
2545,631132,16
2546,631132,12
2547,631132,28
2548,631132,14
2549,280,28
2550,280,53
2551,280,878
2552,18823,12
2553,18823,14
2554,18823,28
2555,268896,28
2556,268896,14
2557,268896,878
2558,268896,12
2559,179058,18
2560,179058,10749
2561,179058,35
2562,799876,80
2563,799876,18
2564,799876,53
2565,1771,28
2566,1771,12
2567,1771,878
2568,242,80
2569,242,18
2570,242,53
2571,2105,35
2572,2105,10749
2573,617708,53
2574,617708,27
2575,617708,18
2576,680,53
2577,680,80
2578,766680,35
2579,638566,16
2580,437542,10749
2581,943000,35
2582,926325,18
2583,2758,35
2584,2758,10751
2585,2758,14
2586,10527,10751
2587,10527,12
2588,10527,16
2589,10527,35
2590,765172,16
2591,765172,28
2592,765172,35
2593,765172,10751
2594,765172,878
2595,533514,16
2596,533514,14
2597,533514,10749
2598,533514,18
2599,247136,18
2600,247136,10749
2601,263115,28
2602,263115,18
2603,263115,878
2604,736545,10749
2605,736545,35
2606,568160,16
2607,568160,18
2608,568160,14
2609,568160,10749
2610,703727,10749
2611,703727,18
2612,480414,27
2613,480414,53
2614,10693,16
2615,10693,10751
2616,10693,12
2617,10693,14
2618,630,12
2619,630,14
2620,630,10751
2621,39100,28
2622,39100,16
2623,39100,878
2624,668742,35
2625,668742,10751
2626,49519,16
2627,49519,12
2628,49519,10751
2629,49519,14
2630,49519,35
2631,49519,28
2632,527641,10749
2633,527641,18
2634,81188,10751
2635,81188,16
2636,81188,14
2637,81188,28
2638,81188,12
2639,106,878
2640,106,28
2641,106,12
2642,106,53
2643,618162,37
2644,82675,28
2645,82675,80
2646,82675,53
2647,12230,12
2648,12230,16
2649,12230,35
2650,12230,10751
2651,581528,80
2652,581528,28
2653,581528,12
2654,23483,28
2655,23483,80
2656,8681,28
2657,8681,53
2658,511679,18
2659,511679,99
2660,77877,18
2661,77877,10749
2662,240832,28
2663,240832,878
2664,532067,16
2665,532067,12
2666,532067,35
2667,532067,14
2668,2454,12
2669,2454,10751
2670,2454,14
2671,800937,35
2672,512200,12
2673,512200,35
2674,512200,14
2675,244784,35
2676,633802,10749
2677,633802,27
2678,633802,53
2679,633802,9648
2680,633802,14
2681,723072,27
2682,723072,53
2683,723072,9648
2684,1359,53
2685,1359,18
2686,1359,80
2687,457232,18
2688,829358,27
2689,1016446,18
2690,1016446,80
2691,1016446,9648
2692,1016446,53
2693,812,16
2694,812,10751
2695,812,12
2696,812,14
2697,812,10749
2698,76726,878
2699,76726,18
2700,76726,53
2701,8920,16
2702,8920,35
2703,8920,10751
2704,672582,27
2705,83201,12
2706,83201,16
2707,83201,35
2708,83201,10751
2709,412117,12
2710,412117,16
2711,412117,35
2712,412117,10751
2713,952217,16
2714,952217,35
2715,952217,10751
2716,760758,16
2717,760758,18
2718,760758,10751
2719,896221,16
2720,896221,14
2721,896221,10751
2722,300671,10752
2723,300671,28
2724,300671,36
2725,300671,18
2726,805411,16
2727,805411,10770
2728,805411,35
2729,805411,10751
2730,805411,18
2731,38055,16
2732,38055,28
2733,38055,35
2734,38055,10751
2735,38055,878
2736,9532,27
2737,11,12
2738,11,28
2739,11,878
2740,481084,10751
2741,481084,16
2742,481084,35
2743,481084,14
2744,481084,27
2745,447362,18
2746,447362,10749
2747,719088,16
2748,719088,18
2749,719088,10749
2750,172385,12
2751,172385,16
2752,172385,35
2753,172385,10751
2754,44943,878
2755,44943,28
2756,2907,35
2757,2907,14
2758,297270,12
2759,297270,16
2760,297270,10751
2761,339984,10751
2762,339984,18
2763,483898,99
2764,518896,878
2765,518896,28
2766,831405,16
2767,831405,878
2768,831405,14
2769,831405,28
2770,297761,28
2771,297761,12
2772,297761,14
2773,643274,10749
2774,49530,28
2775,49530,53
2776,49530,878
2777,10588,35
2778,10588,12
2779,10588,10751
2780,10588,14
2781,801335,80
2782,801335,53
2783,801335,10770
2784,14869,12
2785,14869,28
2786,14869,53
2787,14869,878
2788,277217,10751
2789,277217,10402
2790,277217,12
2791,277217,35
2792,277217,14
2793,277217,10770
2794,619979,18
2795,619979,9648
2796,619979,53
2797,536554,27
2798,536554,878
2799,619297,28
2800,619297,53
2801,619297,18
2802,170,27
2803,170,53
2804,170,878
2805,332562,18
2806,332562,10749
2807,332562,10402
2808,272,28
2809,272,80
2810,272,18
2811,396422,27
2812,396422,9648
2813,396422,53
2814,240,18
2815,240,80
2816,143310,53
2817,143310,18
2818,278,18
2819,278,80
